date,main,fast,earn,total,Lc,Sc,hl1,hl2,hl3,hl4,hl5,hl7,hl8,fk1,fk2,fk3,fk4,fk5,fk7,fk8
2025-04-14 10:37,(0 0),(0 0),0.00,0.00,0,0,(204 0),(204 0),(66 1),(2 0),(286 1),(1 0),(113 0),(11 0),(11 0),(209 4),(2 1),(12 1),(2 1),(22 1)
2025-04-14 10:38,(0 0),(0 0),0.16,0.16,2,1,(204 0),(204 0),(66 1),(2 0),(286 1),(1 0),(113 0),(12 0),(12 0),(208 4),(2 1),(13 1),(1 1),(21 1)
2025-04-14 10:39,(0 0),(0 0),4.72,4.72,2,1,(187 0),(187 0),(63 0),(2 0),(285 1),(1 0),(111 0),(12 0),(12 0),(208 4),(2 1),(13 1),(1 1),(21 1)
2025-04-14 10:40,(0 0),(0 0),-2.56,-2.56,2,1,(187 0),(187 0),(63 0),(2 0),(285 1),(1 0),(111 0),(12 0),(12 0),(197 5),(1 1),(12 1),(1 1),(20 1)
2025-04-14 10:41,(0 0),(0 0),-16.87,-16.87,2,1,(6 0),(6 0),(103 0),(2 0),(290 1),(0 0),(125 0),(12 0),(12 0),(197 5),(1 1),(12 1),(1 1),(20 1)
2025-04-14 10:42,(0 0),(0 0),-19.21,-19.21,2,1,(6 0),(6 0),(103 0),(2 0),(290 1),(0 0),(125 0),(11 0),(11 0),(198 4),(1 1),(14 0),(2 1),(22 1)
2025-04-14 10:43,(0 0),(0 0),-36.37,-36.37,2,1,(7 0),(7 0),(98 0),(2 0),(290 1),(0 0),(108 0),(11 0),(11 0),(198 4),(1 1),(14 0),(2 1),(22 1)
2025-04-14 10:44,(0 0),(0 0),-27.59,-27.59,2,1,(7 0),(7 0),(98 0),(2 0),(290 1),(0 0),(108 0),(14 0),(14 0),(200 5),(1 0),(14 1),(0 0),(22 0)
2025-04-14 10:45,(0 0),(0 0),-29.03,-29.03,2,1,(6 0),(6 0),(99 0),(0 0),(289 1),(0 0),(105 0),(14 0),(14 0),(200 5),(1 0),(14 1),(0 0),(22 0)
2025-04-14 10:46,(0 0),(0 0),-16.36,-16.36,4,1,(6 0),(6 0),(99 0),(0 0),(289 1),(0 0),(105 0),(10 0),(10 0),(253 4),(4 0),(16 2),(1 0),(30 0)
